bathrooms,bedrooms,yearBuilt,propTax,livingArea,lot_size_sqf,schlRnk,hoa,garageSpaces,hasFireplace,basement,latitude,longitude
2.0,2.0,1980.0,0.87,1342.0,1342.0,7.0,193.0,0,0.0,1,40.61492919921875,-74.15238189697266
1.0,2.0,1983.0,0.87,885.0,736.0,7.0,0.0,0,0.0,0,40.6220932006836,-74.16523742675781
1.0,3.0,1955.0,0.87,1092.0,4500.0,6.0,0.0,0,0.0,1,40.60002517700195,-74.08316802978516
4.0,3.0,1995.0,0.87,1400.0,1500.0,8.0,60.0,1,0.0,1,40.55434799194336,-74.20191955566406
5.0,6.0,2010.0,0.87,2964.0,5977.0,8.0,0.0,1,1.0,1,40.522743225097656,-74.20475006103516
2.0,3.0,2001.0,0.87,1324.0,1300.0,7.0,0.0,1,0.0,0,40.5654525756836,-74.10162353515625
2.0,2.0,1987.0,0.87,1080.0,880.0,5.0,65.0,0,0.0,0,40.59332275390625,-74.15825653076172
2.0,3.0,1930.0,0.87,1356.0,3510.0,5.0,0.0,1,0.0,1,40.61611175537109,-74.1465072631836
1.0,4.0,1945.0,0.87,1105.0,5750.0,5.0,0.0,0,0.0,1,40.616329193115234,-74.15138244628906
4.0,8.0,1930.0,0.87,2100.0,3300.0,2.0,0.0,2,0.0,1,40.64458465576172,-74.08538055419922
4.0,6.0,2018.0,0.87,1886.0,4378.0,7.0,0.0,1,0.0,1,40.56260681152344,-74.15636444091797
5.0,5.0,2001.0,0.87,2070.0,2350.0,7.0,50.0,1,1.0,1,40.57973861694336,-74.15892028808594
2.0,3.0,1986.0,0.87,1408.0,3531.0,9.0,100.0,0,1.0,1,40.5636100769043,-74.14044189453125
2.0,3.0,1989.0,0.87,1600.0,1140.0,2.0,45.0,1,1.0,0,40.62532043457031,-74.1308364868164
3.0,3.0,1965.0,0.87,1300.0,2600.0,9.0,0.0,0,0.0,1,40.56816482543945,-74.12980651855469
3.0,3.0,1955.0,0.87,1600.0,4700.0,7.0,0.0,1,1.0,1,40.59505081176758,-74.09210968017578
2.0,3.0,1960.0,0.87,1520.0,1953.0,6.0,0.0,0,0.0,1,40.58765411376953,-74.09732055664062
3.0,3.0,1970.0,0.87,1440.0,2430.0,8.0,0.0,0,0.0,1,40.60359573364258,-74.13676452636719
1.0,3.0,1920.0,0.87,1248.0,2500.0,4.0,0.0,1,0.0,1,40.63420867919922,-74.10913848876953
4.0,3.0,1978.0,0.87,2000.0,5712.0,6.0,0.0,0,0.0,1,40.59836196899414,-74.09296417236328
4.0,4.0,1980.0,0.87,2096.0,3900.0,4.0,0.0,1,0.0,1,40.63299179077149,-74.09954833984375
2.0,3.0,1970.0,0.87,1184.0,2650.0,9.0,0.0,0,0.0,1,40.55830383300781,-74.11027526855469
2.0,3.0,1980.0,0.87,2448.0,6000.0,9.0,0.0,1,0.0,1,40.506473541259766,-74.25099182128906
2.0,2.0,1965.0,0.87,1320.0,4000.0,7.0,0.0,1,0.0,1,40.56351852416992,-74.14920043945312
5.0,5.0,2002.0,0.87,2100.0,4950.0,7.0,0.0,1,1.0,1,40.515926361083984,-74.23674011230469
2.0,4.0,1945.0,0.84,,3920.3999999999996,10.0,0.0,1,0.0,1,40.7603645324707,-73.76173400878906
3.0,3.0,1995.0,0.87,1534.0,2925.0,5.0,0.0,0,0.0,1,40.59032440185547,-74.16313171386719
3.0,3.0,1960.0,0.87,1269.0,3800.0,6.0,0.0,1,0.0,1,40.590274810791016,-74.09281921386719
5.0,3.0,1995.0,0.87,2337.0,1900.0,8.0,250.0,1,0.0,1,40.51390075683594,-74.20142364501953
2.0,3.0,1970.0,0.87,1120.0,2375.0,3.0,0.0,0,0.0,1,40.57065582275391,-74.09362030029297
3.0,3.0,1940.0,0.87,1408.0,4000.0,4.0,0.0,1,1.0,1,40.63268661499024,-74.10240936279297
2.0,3.0,1990.0,0.87,1148.0,1178.0,8.0,225.0,0,0.0,1,40.554290771484375,-74.20064544677734
2.0,2.0,1992.0,0.87,980.0,1475.0,5.0,0.0,0,0.0,1,40.63090896606445,-74.15719604492188
2.0,3.0,1993.0,0.87,1200.0,1445.0,7.0,0.0,0,0.0,1,40.59032440185547,-74.18743896484375
2.0,3.0,1995.0,0.87,1680.0,2175.0,7.0,50.0,0,0.0,1,40.53822326660156,-74.2233657836914
2.0,2.0,1986.0,0.87,1008.0,720.0,8.0,225.0,0,0.0,0,40.552547454833984,-74.20018005371094
2.0,2.0,1987.0,0.87,1500.0,3311.0,7.0,115.0,1,0.0,0,40.58147811889648,-74.15534973144531
3.0,3.0,2011.0,0.95,1512.0,2613.6,7.0,0.0,1,0.0,1,40.84481048583984,-73.82251739501953
2.0,2.0,1990.0,0.87,1480.0,1302.0,7.0,88.0,0,0.0,0,40.593536376953125,-74.18437957763672
4.0,6.0,2005.0,0.87,2430.0,5200.0,3.0,0.0,1,0.0,1,40.59626388549805,-74.0774917602539
3.0,3.0,1998.0,0.87,1140.0,1544.0,9.0,0.0,0,0.0,1,40.55373764038086,-74.14546966552734
2.0,4.0,1899.0,0.87,1156.0,3335.0,2.0,0.0,0,0.0,1,40.632694244384766,-74.07953643798828
2.0,3.0,1940.0,0.95,1804.0,7405.200000000001,5.0,0.0,0,0.0,1,40.8507080078125,-73.78528594970703
6.0,4.0,1988.0,0.87,4080.0,9572.0,8.0,0.0,2,1.0,1,40.526554107666016,-74.21759796142578
1.0,4.0,1910.0,0.65,1435.0,2000.0,6.0,0.0,0,0.0,1,40.6435775756836,-73.98347473144531
3.0,6.0,1920.0,0.87,1824.0,3150.0,2.0,0.0,0,0.0,1,40.63345336914063,-74.12994384765625
3.0,2.0,1996.0,0.87,1354.0,500.0,7.0,150.0,1,0.0,0,40.55998992919922,-74.18693542480469
4.0,3.0,1993.0,0.87,2080.0,1091.0,9.0,106.0,0,1.0,1,40.54726791381836,-74.13811492919922
5.0,5.0,1985.0,0.87,2408.0,2575.0,7.0,0.0,1,0.0,1,40.55996322631836,-74.1429443359375
3.0,6.0,1925.0,0.84,2540.0,3049.2000000000003,9.0,0.0,0,0.0,0,40.76771926879883,-73.89450073242188
3.0,3.0,1975.0,0.87,1506.0,2500.0,7.0,0.0,0,0.0,1,40.61647415161133,-74.12029266357422
5.0,9.0,1915.0,0.87,1728.0,2500.0,6.0,0.0,0,0.0,1,40.638458251953125,-74.13761901855469
2.0,2.0,1987.0,0.87,1400.0,1287.0,8.0,63.0,1,0.0,0,40.556549072265625,-74.19852447509766
2.0,4.0,1963.0,0.87,1960.0,4000.0,7.0,0.0,0,0.0,1,40.56394577026367,-74.10235595703125
3.0,4.0,1915.0,0.87,2466.0,8926.0,2.0,0.0,1,1.0,1,40.62485885620117,-74.12445068359375
5.0,4.0,2017.0,0.87,4400.0,6250.0,9.0,0.0,2,1.0,1,40.57769012451172,-74.1380844116211
3.0,3.0,2001.0,0.87,2160.0,2625.0,7.0,0.0,0,0.0,1,40.56124877929688,-74.14814758300781
5.0,7.0,1970.0,0.87,2224.0,5100.0,6.0,0.0,1,1.0,1,40.58164978027344,-74.08859252929688
2.0,3.0,1960.0,0.87,1884.0,4095.0,9.0,0.0,1,0.0,1,40.54919052124024,-74.13880920410156
4.0,4.0,1945.0,0.87,1888.0,5880.0,4.0,0.0,1,0.0,1,40.624629974365234,-74.10787200927734
5.0,5.0,1975.0,0.87,2424.0,4500.0,7.0,0.0,1,0.0,1,40.60335540771485,-74.12312316894531
3.0,3.0,1993.0,0.87,1824.0,3760.0,6.0,0.0,0,0.0,1,40.59551239013672,-74.0733871459961
3.0,3.0,2000.0,0.87,1600.0,3200.0,5.0,0.0,0,0.0,0,40.5952033996582,-74.15534973144531
5.0,4.0,2001.0,0.87,1274.0,2967.0,2.0,0.0,0,0.0,1,40.63910675048828,-74.12150573730469
1.0,3.0,1960.0,0.87,1124.0,4822.0,6.0,0.0,1,0.0,1,40.59103012084961,-74.08512115478516
2.0,3.0,1945.0,0.95,1890.0,2178.0,4.0,0.0,2,0.0,0,40.86858749389648,-73.84033203125
1.0,3.0,1955.0,0.87,864.0,4500.0,9.0,0.0,0,0.0,1,40.5590934753418,-74.12762451171875
3.0,4.0,1975.0,0.87,2000.0,4000.0,8.0,0.0,1,0.0,1,40.614707946777344,-74.10319519042969
4.0,3.0,2019.0,0.87,1800.0,2922.0,9.0,0.0,0,0.0,1,40.5833625793457,-74.14962005615234
2.0,4.0,1988.0,0.87,1584.0,4000.0,6.0,0.0,0,0.0,1,40.58132553100586,-74.10186767578125
2.0,3.0,1982.0,0.87,1339.0,1170.0,8.0,200.0,1,0.0,1,40.552040100097656,-74.19774627685547
3.0,3.0,1960.0,0.87,1816.0,4022.0,9.0,0.0,1,0.0,1,40.56936264038086,-74.13697052001953
4.0,3.0,1986.0,0.87,2058.0,1786.0,8.0,250.0,1,1.0,0,40.51586151123047,-74.20345306396484
4.0,6.0,1915.0,0.87,1774.0,5239.0,9.0,0.0,0,0.0,1,40.51127624511719,-74.24445343017578
4.0,9.0,1930.0,0.65,2752.0,2492.0,8.0,0.0,2,0.0,1,40.61293029785156,-73.97724151611328
5.0,5.0,1970.0,0.87,3016.0,4300.0,5.0,0.0,1,0.0,1,40.58604431152344,-74.15653991699219
2.0,3.0,1915.0,0.87,1500.0,4840.0,5.0,0.0,2,0.0,1,40.62349319458008,-74.14332580566406
1.0,2.0,1975.0,0.87,1088.0,1360.0,8.0,63.0,0,0.0,0,40.55462265014648,-74.1951904296875
3.0,3.0,1950.0,0.95,1140.0,2178.0,2.0,0.0,0,0.0,1,40.887428283691406,-73.85698699951172
6.0,5.0,2018.0,0.87,2996.0,3800.0,3.0,0.0,0,1.0,1,40.59075927734375,-74.07869720458984
5.0,5.0,2007.0,0.87,3830.0,6000.0,7.0,0.0,1,1.0,1,40.540672302246094,-74.15145874023438
3.0,4.0,1970.0,0.87,1976.0,4400.0,9.0,0.0,1,0.0,1,40.574066162109375,-74.12916564941406
3.0,3.0,1997.0,0.87,2250.0,2103.0,9.0,0.0,0,0.0,1,40.51031875610352,-74.249267578125
4.0,3.0,1997.0,0.87,1536.0,2500.0,7.0,0.0,0,0.0,1,40.58079147338867,-74.105224609375
4.0,4.0,1983.0,0.87,1778.0,2200.0,5.0,0.0,1,0.0,1,40.58671188354492,-74.159912109375
2.0,3.0,1930.0,0.87,1626.0,8720.0,5.0,0.0,0,0.0,1,40.63179016113281,-74.15312957763672
6.0,4.0,1988.0,0.87,4080.0,9572.0,8.0,0.0,2,1.0,1,40.526554107666016,-74.21759796142578
2.0,2.0,1992.0,0.87,1806.0,1232.0,7.0,0.0,1,1.0,0,40.60034942626953,-74.1237564086914
3.0,3.0,2019.0,0.87,1460.0,2300.0,3.0,0.0,1,0.0,0,40.570343017578125,-74.09617614746094
2.0,2.0,1935.0,0.87,1150.0,5000.0,9.0,0.0,1,0.0,1,40.56905364990234,-74.14148712158203
2.0,1.0,1989.0,0.87,1240.0,1000.0,7.0,80.0,1,0.0,0,40.59431838989258,-74.18434143066406
3.0,3.0,1925.0,0.87,1152.0,3000.0,7.0,0.0,1,0.0,1,40.616302490234375,-74.13656616210938
2.0,2.0,1955.0,0.87,983.0,4400.0,7.0,0.0,1,0.0,1,40.57549285888672,-74.11173248291016
2.0,2.0,1996.0,0.87,1240.0,500.0,9.0,125.0,1,0.0,0,40.56428146362305,-74.14430236816406
2.0,3.0,1960.0,0.87,1128.0,4600.0,7.0,0.0,1,0.0,1,40.56684494018555,-74.11824798583984
2.0,3.0,1960.0,0.87,1124.0,4578.0,6.0,0.0,0,0.0,1,40.59103775024414,-74.08454132080078
4.0,4.0,1983.0,0.87,2608.0,4100.0,7.0,280.0,1,0.0,1,40.53767395019531,-74.20169067382812
3.0,2.0,1996.0,0.87,1354.0,500.0,7.0,140.0,1,0.0,0,40.56126022338867,-74.18645477294922
2.0,4.0,1955.0,0.87,1135.0,4488.0,7.0,0.0,1,0.0,1,40.57833099365234,-74.11125946044922
1.0,3.0,1940.0,0.84,,1742.4,6.0,0.0,0,1.0,1,40.76565933227539,-73.87225341796875
2.0,4.0,1901.0,0.87,1440.0,5976.0,7.0,0.0,2,0.0,1,40.59069442749024,-74.18741607666016
2.0,3.0,1940.0,0.84,,1742.4,8.0,0.0,0,1.0,1,40.71976089477539,-73.85449981689453
2.0,3.0,1965.0,0.87,880.0,4000.0,7.0,0.0,0,0.0,1,40.606666564941406,-74.12419128417969
2.0,3.0,1987.0,0.87,1600.0,2464.0,7.0,0.0,0,0.0,0,40.57981872558594,-74.10114288330078
2.0,5.0,1926.0,0.95,1600.0,1742.4,4.0,0.0,0,0.0,1,40.83049011230469,-73.86339569091797
4.0,5.0,1999.0,0.87,2700.0,2700.0,8.0,40.0,2,0.0,0,40.60067367553711,-74.13287353515625
3.0,5.0,1970.0,0.87,2108.0,5415.0,8.0,0.0,1,0.0,0,40.52593231201172,-74.20712280273438
2.0,3.0,1940.0,0.84,1404.0,3920.3999999999996,6.0,0.0,1,0.0,1,40.714500427246094,-73.81319427490234
4.0,7.0,1970.0,0.87,2970.0,4000.0,4.0,0.0,1,1.0,1,40.60993957519531,-74.16771697998047
2.0,3.0,1970.0,0.87,1344.0,2968.0,6.0,0.0,0,0.0,1,40.58301162719727,-74.09994506835938
3.0,3.0,2003.0,0.87,1305.0,3240.0,8.0,65.0,1,0.0,1,40.51311111450195,-74.19554901123047
3.0,4.0,2002.0,0.87,1354.0,500.0,7.0,202.0,1,0.0,0,40.56362915039063,-74.18524169921875
3.0,3.0,1999.0,0.87,1488.0,2130.0,6.0,0.0,1,0.0,1,40.60308074951172,-74.08551025390625
5.0,5.0,2006.0,0.87,2114.0,3216.0,4.0,0.0,1,1.0,1,40.6147575378418,-74.16336059570312
4.0,4.0,1905.0,0.87,4494.0,8745.0,9.0,0.0,0,1.0,1,40.51325988769531,-74.24565124511719
3.0,3.0,1960.0,0.87,1080.0,4400.0,6.0,0.0,0,0.0,1,40.58902740478516,-74.08621215820312
5.0,5.0,1980.0,0.87,2320.0,4000.0,5.0,0.0,1,0.0,0,40.59087753295898,-74.15579986572266
2.0,3.0,1950.0,0.95,1802.0,2613.6,7.0,0.0,1,0.0,1,40.89094161987305,-73.8346176147461
3.0,4.0,2013.0,0.87,2049.0,1418.0,2.0,0.0,0,0.0,0,40.63771057128906,-74.08644104003906
2.0,4.0,1950.0,0.87,1506.0,5100.0,7.0,0.0,1,0.0,1,40.61357116699219,-74.13529205322266
3.0,3.0,1996.0,0.87,1800.0,3020.0,7.0,100.0,0,0.0,1,40.53479766845703,-74.21874237060547
3.0,4.0,1994.0,0.87,2796.0,5000.0,9.0,0.0,1,1.0,1,40.560672760009766,-74.13148498535156
3.0,3.0,1989.0,0.87,1690.0,1400.0,7.0,0.0,1,0.0,0,40.57337188720703,-74.11954498291016
4.0,4.0,1945.0,0.84,,3920.3999999999996,8.0,0.0,0,0.0,1,40.73115921020508,-73.8214340209961
2.0,3.0,2006.0,0.95,1185.0,1306.8,4.0,495.0,0,0.0,0,40.80672836303711,-73.8538589477539
4.0,4.0,2018.0,0.87,3460.0,6272.0,7.0,20.0,1,1.0,1,40.5136604309082,-74.23238372802734
3.0,3.0,1997.0,0.87,1333.0,2520.0,5.0,25.0,0,0.0,1,40.589481353759766,-74.14646911621094
2.0,2.0,1925.0,0.95,1340.0,1742.4,5.0,0.0,0,0.0,1,40.88738250732422,-73.83090209960938
3.0,3.0,2000.0,0.87,1254.0,1280.0,6.0,61.0,1,0.0,1,40.59274291992188,-74.06575775146484
2.0,3.0,1976.0,0.87,1212.0,2415.0,4.0,0.0,1,0.0,0,40.62086868286133,-74.1109619140625
3.0,5.0,1960.0,0.87,1920.0,5925.0,7.0,0.0,0,0.0,1,40.58391189575195,-74.10551452636719
2.0,5.0,1960.0,0.87,2392.0,5000.0,7.0,0.0,0,0.0,1,40.54561233520508,-74.14336395263672
2.0,3.0,1910.0,0.87,1184.0,3000.0,8.0,0.0,0,0.0,1,40.61817932128906,-74.10271453857422
2.0,3.0,1920.0,0.87,1296.0,2500.0,5.0,0.0,0,0.0,1,40.6371955871582,-74.14646911621094
2.0,2.0,1945.0,0.84,819.0,2178.0,8.0,0.0,1,0.0,1,40.75430679321289,-73.79290771484375
1.0,3.0,1940.0,0.87,1108.0,4000.0,7.0,0.0,1,0.0,1,40.618560791015625,-74.12014770507812
2.0,3.0,1925.0,0.87,1089.0,6500.0,9.0,0.0,0,1.0,1,40.55829620361328,-74.13243103027344
4.0,4.0,2019.0,0.87,4012.0,6743.0,9.0,0.0,1,1.0,1,40.55048370361328,-74.14445495605469
4.0,4.0,1901.0,0.87,1600.0,3373.0,5.0,0.0,0,0.0,1,40.6163444519043,-74.15480041503906
4.0,9.0,1975.0,0.87,1980.0,1995.0,8.0,0.0,1,0.0,1,40.61200714111328,-74.12982940673828
4.0,4.0,1985.0,0.87,2159.0,2195.0,7.0,0.0,1,0.0,1,40.5591049194336,-74.1424331665039
5.0,7.0,1960.0,0.84,3282.0,1742.4,7.0,0.0,1,0.0,1,40.72613525390625,-73.86042785644531
3.0,4.0,1970.0,0.87,2350.0,4000.0,7.0,0.0,1,0.0,0,40.537742614746094,-74.19319152832031
2.0,3.0,1960.0,0.87,1170.0,4180.0,9.0,0.0,0,0.0,1,40.55584716796875,-74.13379669189453
5.0,5.0,2006.0,0.87,2400.0,5680.0,8.0,93.0,1,1.0,1,40.52467727661133,-74.21527862548828
4.0,6.0,1979.0,0.87,2674.0,5000.0,7.0,0.0,0,0.0,1,40.520782470703125,-74.2298583984375
6.0,6.0,1995.0,0.87,3120.0,6000.0,10.0,0.0,2,1.0,1,40.53424835205078,-74.1725845336914
2.0,2.0,1987.0,0.87,864.0,940.0,5.0,65.0,0,0.0,0,40.59344100952149,-74.1583480834961
2.0,3.0,1970.0,0.87,1392.0,2678.0,4.0,0.0,0,0.0,1,40.611854553222656,-74.16384887695312
4.0,4.0,2002.0,0.87,3200.0,5000.0,7.0,0.0,1,0.0,1,40.5030632019043,-74.23976135253906
3.0,6.0,1950.0,0.87,1776.0,2352.0,7.0,0.0,0,0.0,1,40.61497116088867,-74.12117767333984
1.0,3.0,1930.0,0.65,,3049.2000000000003,8.0,0.0,0,0.0,1,40.64484786987305,-73.90779876708984
3.0,4.0,1970.0,0.87,2266.0,4600.0,5.0,0.0,1,1.0,0,40.61878204345703,-74.14688873291016
5.0,8.0,1970.0,0.87,2322.0,5742.0,5.0,0.0,5,0.0,0,40.59453201293945,-74.15824890136719
4.0,3.0,2018.0,0.87,1500.0,2376.0,5.0,0.0,0,0.0,1,40.62922668457031,-74.16416931152344
2.0,3.0,1901.0,0.87,1560.0,2500.0,5.0,0.0,0,0.0,1,40.63386917114258,-74.13849639892578
4.0,3.0,2018.0,0.87,1440.0,2000.0,5.0,0.0,1,0.0,1,40.62447738647461,-74.15299224853516
4.0,4.0,1938.0,0.84,2100.0,3920.3999999999996,9.0,0.0,1,1.0,1,40.72880172729492,-73.78837585449219
4.0,3.0,1989.0,0.87,1645.0,1698.0,9.0,100.0,0,1.0,1,40.54778289794922,-74.13816833496094
2.0,3.0,1997.0,0.87,1260.0,2314.0,5.0,0.0,0,0.0,1,40.62916564941406,-74.14066314697266
2.0,4.0,1991.0,0.87,1398.0,1540.0,5.0,289.0,0,0.0,0,40.63510513305664,-74.16924285888672
4.0,3.0,2018.0,0.87,2480.0,3861.0,6.0,59.0,1,1.0,1,40.542137145996094,-74.22261810302734
4.0,3.0,2013.0,0.87,1472.0,2500.0,7.0,225.0,0,0.0,1,40.52975082397461,-74.2180404663086
4.0,7.0,1970.0,0.87,2252.0,4000.0,7.0,0.0,1,0.0,1,40.53237915039063,-74.19676971435547
5.0,6.0,2006.0,0.87,2800.0,4040.0,7.0,0.0,1,1.0,1,40.54165267944336,-74.20152282714844
3.0,2.0,1987.0,0.87,2000.0,960.0,5.0,50.0,1,0.0,0,40.590370178222656,-74.15228271484375
2.0,6.0,1925.0,0.84,2052.0,1742.4,5.0,0.0,0,0.0,1,40.71487808227539,-73.91094970703125
3.0,3.0,1994.0,0.87,1890.0,2973.0,8.0,0.0,0,0.0,1,40.60920333862305,-74.14364624023438
2.0,3.0,1960.0,0.87,1296.0,2688.0,9.0,0.0,0,0.0,1,40.55570602416992,-74.12380981445312
2.0,3.0,1990.0,0.87,1716.0,1122.0,7.0,100.0,0,0.0,1,40.50479888916016,-74.2394790649414
7.0,9.0,2018.0,0.87,,3970.0,8.0,0.0,1,0.0,1,40.52632141113281,-74.20003509521484
3.0,2.0,1915.0,0.87,1410.0,4760.0,7.0,0.0,0,0.0,1,40.51483917236328,-74.24227142333984
5.0,5.0,2002.0,0.87,2400.0,5392.0,7.0,78.0,1,1.0,1,40.50912094116211,-74.24075317382812
2.0,4.0,1899.0,0.87,1472.0,4300.0,7.0,0.0,1,0.0,1,40.611602783203125,-74.12290954589844
2.0,3.0,1923.0,0.87,704.0,4100.0,7.0,0.0,0,0.0,1,40.536842346191406,-74.20028686523438
2.0,3.0,1968.0,0.87,1720.0,4000.0,7.0,0.0,1,0.0,0,40.558860778808594,-74.14512634277344
1.0,3.0,1945.0,0.87,872.0,8910.0,6.0,0.0,0,0.0,0,40.57603454589844,-74.09040832519531
2.0,2.0,1960.0,0.87,1025.0,1520.0,7.0,150.0,0,0.0,0,40.60943984985352,-74.12525177001953
3.0,6.0,1940.0,0.65,2867.0,1933.0,10.0,0.0,0,0.0,1,40.59334945678711,-73.99110412597656
3.0,4.0,1950.0,0.87,2054.0,3960.0,6.0,0.0,1,0.0,1,40.59934616088867,-74.06544494628906
3.0,3.0,1930.0,0.95,1404.0,2613.6,7.0,0.0,1,0.0,1,40.90447616577149,-73.89865112304688
2.0,2.0,1925.0,0.87,1014.0,2748.0,7.0,0.0,1,0.0,1,40.612300872802734,-74.12149047851562
5.0,3.0,2003.0,0.87,1300.0,1573.0,2.0,0.0,1,0.0,1,40.63043594360352,-74.130615234375
4.0,7.0,1970.0,0.87,2080.0,4200.0,5.0,0.0,1,0.0,0,40.58838653564453,-74.15813446044922
2.0,3.0,1960.0,0.87,1296.0,2184.0,7.0,0.0,0,0.0,1,40.586055755615234,-74.10291290283203
2.0,4.0,1950.0,0.95,1890.0,2613.6,4.0,0.0,2,0.0,1,40.86359786987305,-73.83826446533203
2.0,3.0,1960.0,0.87,1170.0,2400.0,3.0,0.0,0,0.0,1,40.59703826904297,-74.07904052734375
2.0,3.0,1975.0,0.87,1512.0,2800.0,3.0,0.0,0,0.0,1,40.570709228515625,-74.0948486328125
2.0,3.0,1910.0,0.87,1170.0,2600.0,6.0,0.0,0,0.0,1,40.63546752929688,-74.1402816772461
2.0,3.0,1975.0,0.87,1520.0,2600.0,3.0,0.0,0,0.0,1,40.570430755615234,-74.0943374633789
4.0,5.0,1977.0,0.87,2592.0,7874.0,6.0,0.0,1,0.0,1,40.579708099365234,-74.095947265625
8.0,9.0,2016.0,0.87,3546.0,4033.0,10.0,0.0,0,0.0,1,40.53105926513672,-74.19271850585938
7.0,9.0,2019.0,0.87,2300.0,4214.0,2.0,0.0,1,0.0,1,40.630958557128906,-74.0783920288086
1.0,3.0,1935.0,0.84,1248.0,1742.4,,0.0,1,0.0,1,40.75990676879883,-73.87303161621094
4.0,3.0,1950.0,0.87,2080.0,4000.0,4.0,0.0,1,0.0,1,40.62644577026367,-74.10910034179688
4.0,4.0,1998.0,0.87,2377.0,2255.0,7.0,105.0,0,0.0,1,40.53249740600586,-74.22100067138672
4.0,3.0,1994.0,0.87,2040.0,2700.0,7.0,0.0,0,0.0,1,40.55957794189453,-74.15020751953125
4.0,6.0,1931.0,0.95,3618.0,3049.2000000000003,4.0,0.0,4,0.0,1,40.87053680419922,-73.86306762695312
5.0,5.0,2005.0,0.87,3100.0,4175.0,9.0,0.0,1,1.0,1,40.54888534545898,-74.14181518554688
5.0,7.0,2014.0,0.87,2979.0,5625.0,7.0,0.0,1,0.0,1,40.5621337890625,-74.10295104980469
4.0,4.0,1970.0,0.87,2376.0,5000.0,6.0,0.0,0,1.0,1,40.59923553466797,-74.0853042602539
4.0,3.0,2014.0,0.87,1600.0,2500.0,7.0,0.0,0,0.0,1,40.53803253173828,-74.14716339111328
4.0,4.0,1998.0,0.87,1344.0,3174.0,5.0,200.0,0,0.0,1,40.58940124511719,-74.14691925048828
2.0,3.0,1975.0,0.87,1960.0,6000.0,7.0,0.0,2,1.0,0,40.53823852539063,-74.18939971923828
3.0,3.0,1925.0,0.87,1120.0,2500.0,5.0,0.0,1,0.0,1,40.62639617919922,-74.14680480957031
2.0,3.0,1970.0,0.87,1975.0,4000.0,7.0,0.0,1,1.0,1,40.53833770751953,-74.19377899169922
3.0,3.0,1970.0,0.87,1200.0,5350.0,7.0,0.0,1,0.0,1,40.580753326416016,-74.1135482788086
4.0,6.0,2020.0,0.84,,3049.2000000000003,3.0,0.0,1,0.0,1,40.67360305786133,-73.76850891113281
2.0,3.0,1970.0,0.87,1284.0,1674.0,4.0,0.0,0,0.0,1,40.6123046875,-74.16226196289062
7.0,9.0,2019.0,0.87,2520.0,3800.0,7.0,0.0,1,0.0,1,40.59425354003906,-74.09719848632812
5.0,8.0,1970.0,0.87,3190.0,4400.0,4.0,0.0,1,0.0,0,40.60962677001953,-74.16751861572266
3.0,3.0,1987.0,0.87,1560.0,1800.0,7.0,0.0,1,0.0,0,40.556636810302734,-74.15123748779297
3.0,4.0,1940.0,0.95,1828.0,1742.4,7.0,0.0,1,0.0,1,40.85582733154297,-73.86128997802734
3.0,7.0,1920.0,0.95,2200.0,2854.0,2.0,0.0,0,0.0,1,40.88141632080078,-73.86205291748047
3.0,3.0,1988.0,0.87,1176.0,1400.0,5.0,209.0,0,0.0,0,40.63447189331055,-74.16948699951172
2.0,2.0,1990.0,0.87,1480.0,1372.0,7.0,88.0,1,0.0,0,40.59386444091797,-74.18379974365234
4.0,4.0,1986.0,0.87,1472.0,2525.0,5.0,0.0,1,0.0,1,40.59147262573242,-74.16272735595703
3.0,3.0,1960.0,0.84,1500.0,2178.0,4.0,0.0,0,0.0,1,40.76328659057617,-73.88228607177734
3.0,3.0,2015.0,0.87,2102.0,2250.0,3.0,0.0,0,0.0,0,40.56906127929688,-74.09403228759766
2.0,3.0,1945.0,0.84,,1742.4,7.0,0.0,1,1.0,1,40.747554779052734,-73.77229309082031
4.0,7.0,1975.0,0.87,2188.0,4520.0,7.0,0.0,1,0.0,0,40.60792541503906,-74.1236801147461
2.0,9.0,1910.0,0.87,1868.0,3416.0,2.0,0.0,2,0.0,1,40.62433242797852,-74.0824203491211
3.0,3.0,1940.0,0.84,,4356.0,9.0,0.0,1,0.0,1,40.72681427001953,-73.7939224243164
4.0,9.0,1970.0,0.87,2860.0,6080.0,7.0,0.0,0,0.0,1,40.61421585083008,-74.14761352539062
3.0,3.0,1899.0,0.87,1554.0,2300.0,2.0,0.0,0,0.0,1,40.63156127929688,-74.12450408935547
2.0,3.0,1925.0,0.87,1148.0,2790.0,5.0,0.0,0,0.0,1,40.62828826904297,-74.13838958740234
5.0,8.0,2017.0,0.87,3482.0,5859.0,8.0,70.0,1,1.0,1,40.52234649658203,-74.22162628173828
4.0,3.0,2018.0,0.87,2184.0,2950.0,3.0,0.0,0,0.0,1,40.590797424316406,-74.07886505126953
3.0,4.0,2005.0,0.87,1536.0,3534.0,8.0,0.0,0,0.0,1,40.60007858276367,-74.13188934326172
3.0,2.0,1899.0,0.87,1704.0,2184.0,2.0,0.0,0,0.0,1,40.6329345703125,-74.07653045654297
5.0,4.0,2018.0,0.87,2697.0,5000.0,7.0,0.0,1,1.0,1,40.53651809692383,-74.20307922363281
3.0,3.0,1977.0,0.87,1290.0,2310.0,6.0,0.0,0,0.0,1,40.60895919799805,-74.10005187988281
